checkingAccountStatus	durationMonths	creditHistory	purpose	creditAmount	savingsAccount	employmentSince	installmentRatePercent	personalStatusSex	otherDebtors	residenceSince	property	ageYears	otherInstallments	housing	existingCreditsThisBank	job	dependentsCount	telephone	foreignWorker	targetClass	creditHistory_A30	creditHistory_A31	creditHistory_A32	creditHistory_A33	creditHistory_A34	creditHistory_predicted
A12	s3_15_24	A32	A46	s1_below_1262	A65	A73	s3_3_up	A93	A101	s2_2_up	A124	s5_45_up	A143	A153	s1_below_2	A173	s1_below_2	A191	A201	1	0.0213022	0.0105579	0.67478	0.136943	0.156417	A32
A13	s2_12_15	A32	A43	s4_2852_4720	A65	A75	s2_2_3	A93	A101	s2_2_up	A123	s4_36_45	A143	A152	s1_below_2	A174	s1_below_2	A191	A201	1	0.00746131	0.0221881	0.736316	0.0879368	0.146098	A32
A13	s2_12_15	A33	A40	s3_1906_2852	A61	A73	s2_2_3	A92	A101	s2_2_up	A123	s4_36_45	A142	A152	s2_2_up	A173	s1_below_2	A192	A201	0	0.0192084	0.0627213	0.0130472	0.48021	0.424813	A33
A14	s1_below_12	A32	A42	s2_1262_1906	A61	A73	s1_below_2	A94	A101	s2_2_up	A122	s1_below_26	A143	A151	s1_below_2	A173	s1_below_2	A191	A201	1	0.0429477	0.0212861	0.837192	0.0460154	0.0525592	A32
A11	s3_15_24	A32	A42	s3_1906_2852	A61	A71	s3_3_up	A93	A101	s1_below_2	A123	s1_below_26	A143	A152	s1_below_2	A171	s1_below_2	A191	A201	1	0.0129915	0.0708282	0.886362	0.0139194	0.0158989	A32
A14	s2_12_15	A32	A49	s2_1262_1906	A61	A74	s2_2_3	A93	A101	s2_2_up	A123	s4_36_45	A143	A152	s1_below_2	A173	s1_below_2	A192	A201	1	0.0220036	0.0109056	0.562959	0.377204	0.0269278	A32
A14	s3_15_24	A34	A41	s4_2852_4720	A61	A74	s3_3_up	A93	A101	s1_below_2	A123	s2_26_30	A143	A152	s2_2_up	A173	s1_below_2	A191	A201	0	0.0357636	0.0177254	0.0435718	0.421499	0.48144	A34
A11	s3_15_24	A32	A42	s4_2852_4720	A61	A72	s1_below_2	A92	A101	s2_2_up	A123	s1_below_26	A143	A151	s1_below_2	A173	s1_below_2	A191	A201	1	0.00755965	0.00374677	0.792073	0.0485978	0.148023	A32
A11	s5_30_up	A32	A42	s4_2852_4720	A61	A75	s3_3_up	A93	A101	s2_2_up	A123	s4_36_45	A143	A152	s1_below_2	A173	s2_2_up	A191	A201	1	0.0115296	0.0342863	0.786623	0.0123531	0.155208	A32
A12	s3_15_24	A32	A42	s4_2852_4720	A61	A74	s2_2_3	A92	A101	s2_2_up	A121	s4_36_45	A143	A151	s1_below_2	A173	s1_below_2	A191	A201	1	0.0428472	0.0212362	0.313212	0.0459077	0.576797	A34
A14	s5_30_up	A32	A40	s4_2852_4720	A65	A73	s3_3_up	A93	A101	s2_2_up	A121	s4_36_45	A143	A152	s1_below_2	A173	s1_below_2	A191	A201	1	0.00709695	0.0211046	0.70036	0.0456233	0.225815	A32
A14	s3_15_24	A34	A43	s5_4720_up	A61	A75	s3_3_up	A93	A101	s2_2_up	A123	s3_30_36	A143	A152	s2_2_up	A173	s1_below_2	A192	A201	0	0.0564548	0.00466342	0.240732	0.110893	0.587257	A34
A14	s1_below_12	A34	A42	s3_1906_2852	A61	A72	s1_below_2	A92	A101	s2_2_up	A121	s1_below_26	A143	A151	s2_2_up	A173	s1_below_2	A191	A201	0	0.0843034	0.00696384	0.102709	0.0150542	0.790969	A34
A14	s5_30_up	A34	A40	s5_4720_up	A65	A75	s2_2_3	A93	A101	s2_2_up	A124	s5_45_up	A141	A153	s1_below_2	A174	s1_below_2	A192	A201	0	0.0257664	0.0504812	0.711737	0.0843265	0.127689	A32
A12	s5_30_up	A31	A410	s5_4720_up	A62	A75	s3_3_up	A92	A101	s2_2_up	A124	s5_45_up	A141	A153	s2_2_up	A174	s1_below_2	A192	A201	0	0.0704032	0.827597	0.0318807	0.0384017	0.0317175	A31
A11	s5_30_up	A31	A49	s5_4720_up	A61	A74	s2_2_3	A92	A103	s2_2_up	A123	s4_36_45	A143	A151	s1_below_2	A173	s1_below_2	A191	A201	0	0.0508373	0.151178	0.681302	0.0544685	0.0622143	A32
A14	s3_15_24	A33	A43	s3_1906_2852	A61	A71	s2_2_3	A94	A101	s2_2_up	A121	s3_30_36	A143	A152	s2_2_up	A173	s1_below_2	A191	A201	0	0.024893	0.0123376	0.181967	0.293381	0.487421	A34
A14	s1_below_12	A33	A43	s1_below_1262	A65	A75	s3_3_up	A93	A101	s2_2_up	A124	s4_36_45	A143	A153	s1_below_2	A173	s1_below_2	A191	A201	0	0.00746131	0.0221881	0.736316	0.0879368	0.146098	A32
A12	s5_30_up	A32	A40	s5_4720_up	A61	A75	s3_3_up	A93	A101	s2_2_up	A124	s5_45_up	A143	A153	s1_below_2	A174	s1_below_2	A192	A201	1	0.0104489	0.00517875	0.776541	0.0671714	0.14066	A32
A14	s1_below_12	A34	A40	s1_below_1262	A62	A73	s3_3_up	A92	A101	s2_2_up	A123	s5_45_up	A143	A152	s2_2_up	A172	s1_below_2	A191	A201	0	0.0579807	0.0287368	0.0706396	0.0621222	0.780521	A34
A11	s3_15_24	A32	A42	s3_1906_2852	A65	A74	s3_3_up	A93	A101	s2_2_up	A123	s4_36_45	A143	A152	s1_below_2	A173	s1_below_2	A192	A201	1	0.0115296	0.0342863	0.786623	0.0123531	0.155208	A32
A12	s3_15_24	A32	A41	s5_4720_up	A61	A71	s3_3_up	A92	A101	s2_2_up	A124	s4_36_45	A143	A153	s1_below_2	A174	s1_below_2	A192	A201	1	0.058165	0.0288281	0.779505	0.0623197	0.071182	A32
A14	s3_15_24	A32	A40	s2_1262_1906	A65	A74	s3_3_up	A92	A101	s2_2_up	A122	s1_below_26	A143	A151	s1_below_2	A173	s1_below_2	A191	A201	1	0.00872153	0.00432262	0.966938	0.0093445	0.0106734	A32
A13	s2_12_15	A32	A40	s2_1262_1906	A61	A72	s3_3_up	A93	A101	s1_below_2	A121	s2_26_30	A143	A152	s1_below_2	A173	s1_below_2	A191	A201	1	0.0112128	0.0611308	0.83331	0.0120137	0.0823326	A32
A14	s5_30_up	A33	A49	s4_2852_4720	A62	A73	s2_2_3	A93	A101	s2_2_up	A122	s2_26_30	A143	A152	s2_2_up	A172	s1_below_2	A191	A201	0	0.107308	0.00886415	0.0217895	0.402406	0.459632	A34
A14	s3_15_24	A34	A43	s3_1906_2852	A61	A73	s2_2_3	A92	A101	s1_below_2	A123	s1_below_26	A143	A152	s2_2_up	A173	s1_below_2	A191	A201	0	0.024446	0.0121161	0.327616	0.157153	0.478669	A34
A14	s3_15_24	A32	A43	s1_below_1262	A65	A72	s3_3_up	A92	A101	s2_2_up	A121	s1_below_26	A143	A151	s1_below_2	A173	s1_below_2	A192	A201	1	0.00777526	0.0231218	0.862027	0.0499838	0.0570919	A32
A12	s3_15_24	A34	A42	s5_4720_up	A61	A71	s3_3_up	A93	A101	s2_2_up	A122	s4_36_45	A142	A152	s2_2_up	A174	s1_below_2	A192	A201	0	0.0380783	0.124337	0.0258645	0.0865417	0.725178	A34
A12	s3_15_24	A34	A49	s3_1906_2852	A63	A73	s2_2_3	A93	A101	s2_2_up	A123	s2_26_30	A141	A152	s1_below_2	A173	s1_below_2	A191	A201	0	0.112049	0.219524	0.304434	0.0611175	0.302876	A32
A14	s1_below_12	A32	A49	s2_1262_1906	A61	A74	s3_3_up	A92	A101	s2_2_up	A123	s2_26_30	A143	A152	s2_2_up	A173	s1_below_2	A191	A201	1	0.284268	0.0128083	0.188908	0.166131	0.347885	A34
A14	s3_15_24	A32	A40	s2_1262_1906	A61	A73	s2_2_3	A94	A101	s2_2_up	A122	s3_30_36	A143	A152	s1_below_2	A174	s1_below_2	A192	A201	1	0.058165	0.0288281	0.779505	0.0623197	0.071182	A32
A12	s2_12_15	A32	A42	s1_below_1262	A64	A72	s1_below_2	A92	A101	s2_2_up	A121	s1_below_26	A143	A151	s1_below_2	A172	s1_below_2	A191	A201	1	0.00755965	0.00374677	0.792073	0.0485978	0.148023	A32
A11	s5_30_up	A32	A40	s4_2852_4720	A61	A74	s2_2_3	A93	A101	s2_2_up	A124	s4_36_45	A141	A153	s1_below_2	A174	s2_2_up	A192	A201	1	0.015523	0.182475	0.569373	0.0508027	0.181826	A32
A11	s1_below_12	A34	A43	s3_1906_2852	A61	A74	s1_below_2	A92	A101	s2_2_up	A123	s3_30_36	A143	A152	s1_below_2	A173	s1_below_2	A191	A201	0	0.01669	0.00827204	0.630353	0.0178822	0.326803	A32
A14	s1_below_12	A34	A42	s3_1906_2852	A61	A71	s2_2_3	A93	A101	s2_2_up	A123	s3_30_36	A143	A152	s1_below_2	A174	s1_below_2	A191	A201	0	0.0125733	0.0997066	0.628055	0.0134714	0.246194	A32
A12	s5_30_up	A33	A46	s5_4720_up	A62	A74	s2_2_3	A93	A101	s2_2_up	A124	s3_30_36	A143	A151	s1_below_2	A173	s1_below_2	A192	A201	0	0.044293	0.0219528	0.323781	0.284741	0.325233	A34
A11	s2_12_15	A32	A42	s3_1906_2852	A61	A71	s3_3_up	A92	A101	s2_2_up	A124	s5_45_up	A143	A153	s1_below_2	A174	s1_below_2	A191	A201	1	0.0209861	0.0104013	0.920445	0.0224851	0.0256826	A32
A11	s5_30_up	A34	A42	s3_1906_2852	A61	A73	s3_3_up	A94	A101	s2_2_up	A122	s5_45_up	A143	A152	s2_2_up	A173	s1_below_2	A192	A201	0	0.0898622	0.0445381	0.109482	0.096281	0.659837	A34
A12	s2_12_15	A32	A40	s1_below_1262	A61	A75	s1_below_2	A91	A101	s1_below_2	A121	s5_45_up	A143	A151	s2_2_up	A173	s1_below_2	A191	A201	1	0.0607609	0.0301147	0.44416	0.390605	0.0743587	A32
A14	s4_24_30	A34	A43	s2_1262_1906	A64	A73	s3_3_up	A92	A101	s1_below_2	A121	s4_36_45	A143	A152	s2_2_up	A172	s1_below_2	A191	A201	0	0.0387343	0.115187	0.283147	0.0415011	0.521431	A34
A14	s3_15_24	A32	A43	s2_1262_1906	A61	A72	s3_3_up	A94	A101	s2_2_up	A121	s4_36_45	A143	A152	s1_below_2	A173	s1_below_2	A192	A201	1	0.212133	0.0175232	0.689195	0.0378809	0.0432679	A32
A12	s3_15_24	A34	A49	s2_1262_1906	A65	A73	s3_3_up	A94	A101	s2_2_up	A121	s2_26_30	A141	A152	s2_2_up	A173	s1_below_2	A191	A201	0	0.150138	0.294148	0.067987	0.0818934	0.405834	A34
A14	s4_24_30	A33	A49	s5_4720_up	A61	A72	s2_2_3	A93	A101	s2_2_up	A123	s2_26_30	A141	A152	s2_2_up	A173	s1_below_2	A192	A201	0	0.204587	0.0668041	0.0154406	0.390576	0.322592	A33
A14	s2_12_15	A33	A40	s1_below_1262	A61	A73	s3_3_up	A93	A101	s2_2_up	A123	s2_26_30	A143	A152	s2_2_up	A172	s1_below_2	A191	A201	0	0.0964662	0.0478113	0.117528	0.62014	0.118055	A33
A12	s3_15_24	A33	A40	s4_2852_4720	A65	A75	s3_3_up	A93	A101	s2_2_up	A123	s4_36_45	A143	A152	s1_below_2	A173	s2_2_up	A191	A201	0	0.00709695	0.0211046	0.70036	0.0456233	0.225815	A32
A12	s4_24_30	A32	A43	s3_1906_2852	A61	A72	s1_below_2	A94	A101	s1_below_2	A122	s1_below_26	A143	A152	s1_below_2	A173	s1_below_2	A192	A201	1	0.0151686	0.00751797	0.942498	0.0162521	0.0185632	A32
A14	s4_24_30	A34	A41	s3_1906_2852	A65	A74	s3_3_up	A93	A101	s2_2_up	A123	s4_36_45	A143	A152	s2_2_up	A173	s2_2_up	A192	A201	0	0.0179695	0.053437	0.131356	0.115518	0.681719	A34
A11	s3_15_24	A32	A43	s1_below_1262	A61	A72	s3_3_up	A94	A101	s2_2_up	A121	s2_26_30	A143	A152	s1_below_2	A173	s1_below_2	A191	A202	1	0.0151686	0.00751797	0.942498	0.0162521	0.0185632	A32
A14	s4_24_30	A32	A43	s4_2852_4720	A63	A75	s3_3_up	A91	A101	s2_2_up	A123	s2_26_30	A143	A152	s1_below_2	A174	s1_below_2	A192	A201	1	0.0508373	0.151178	0.681302	0.0544685	0.0622143	A32
A13	s2_12_15	A34	A40	s1_below_1262	A63	A74	s3_3_up	A94	A101	s2_2_up	A121	s2_26_30	A143	A152	s2_2_up	A173	s1_below_2	A192	A201	0	0.0281083	0.0139312	0.205471	0.030116	0.722374	A34
A12	s4_24_30	A32	A43	s3_1906_2852	A61	A75	s3_3_up	A92	A101	s2_2_up	A123	s1_below_26	A143	A152	s1_below_2	A173	s1_below_2	A192	A201	1	0.00777526	0.0231218	0.862027	0.0499838	0.0570919	A32
A14	s5_30_up	A34	A41	s5_4720_up	A61	A74	s3_3_up	A93	A101	s2_2_up	A123	s3_30_36	A143	A152	s2_2_up	A174	s1_below_2	A192	A201	0	0.0170856	0.00846807	0.124895	0.201366	0.648186	A34
A14	s2_12_15	A34	A49	s3_1906_2852	A61	A71	s3_3_up	A93	A101	s2_2_up	A123	s4_36_45	A142	A152	s2_2_up	A174	s1_below_2	A192	A201	0	0.144932	0.0430226	0.0536971	0.628839	0.129508	A33
A14	s1_below_12	A32	A40	s2_1262_1906	A63	A73	s3_3_up	A93	A101	s2_2_up	A124	s4_36_45	A143	A151	s1_below_2	A172	s2_2_up	A191	A202	1	0.00709695	0.0211046	0.70036	0.0456233	0.225815	A32
A11	s4_24_30	A32	A40	s2_1262_1906	A65	A73	s3_3_up	A92	A101	s2_2_up	A122	s3_30_36	A143	A152	s1_below_2	A173	s1_below_2	A191	A201	1	0.0160482	0.0477236	0.899394	0.0171945	0.0196397	A32
A14	s5_30_up	A34	A41	s5_4720_up	A61	A75	s2_2_3	A93	A101	s2_2_up	A122	s3_30_36	A143	A152	s2_2_up	A173	s2_2_up	A192	A201	0	0.0170856	0.00846807	0.124895	0.201366	0.648186	A34
A11	s2_12_15	A32	A40	s3_1906_2852	A61	A72	s3_3_up	A93	A101	s1_below_2	A121	s3_30_36	A143	A152	s1_below_2	A172	s2_2_up	A191	A201	1	0.0496901	0.0492555	0.787005	0.0532393	0.0608104	A32
A11	s3_15_24	A33	A46	s5_4720_up	A65	A73	s1_below_2	A92	A101	s2_2_up	A123	s1_below_26	A143	A151	s2_2_up	A173	s1_below_2	A192	A201	0	0.0442395	0.0219263	0.0538982	0.284397	0.59554	A34
A14	s3_15_24	A32	A40	s3_1906_2852	A63	A74	s1_below_2	A92	A101	s2_2_up	A123	s3_30_36	A141	A152	s1_below_2	A174	s1_below_2	A191	A201	1	0.0289174	0.339927	0.602355	0.0157731	0.0130276	A32
A12	s3_15_24	A32	A40	s1_below_1262	A65	A73	s3_3_up	A92	A101	s2_2_up	A122	s3_30_36	A143	A152	s1_below_2	A173	s1_below_2	A191	A201	1	0.0160482	0.0477236	0.899394	0.0171945	0.0196397	A32
A14	s3_15_24	A32	A40	s4_2852_4720	A64	A74	s2_2_3	A92	A101	s2_2_up	A123	s1_below_26	A143	A151	s1_below_2	A173	s1_below_2	A191	A201	1	0.00872153	0.00432262	0.966938	0.0093445	0.0106734	A32
A12	s2_12_15	A32	A41	s3_1906_2852	A65	A73	s3_3_up	A93	A101	s2_2_up	A123	s3_30_36	A143	A152	s1_below_2	A173	s1_below_2	A191	A201	1	0.0129196	0.0064033	0.802757	0.0830546	0.0948656	A32
A12	s2_12_15	A34	A40	s1_below_1262	A61	A74	s2_2_3	A93	A101	s2_2_up	A121	s5_45_up	A143	A152	s2_2_up	A172	s2_2_up	A191	A201	0	0.0378387	0.0187539	0.0460999	0.202707	0.6946	A34
A14	s3_15_24	A33	A42	s2_1262_1906	A62	A74	s3_3_up	A93	A101	s2_2_up	A121	s3_30_36	A143	A152	s2_2_up	A174	s1_below_2	A191	A201	0	0.105866	0.008745	0.0214966	0.302474	0.561418	A34
A12	s2_12_15	A32	A42	s3_1906_2852	A65	A75	s1_below_2	A92	A101	s2_2_up	A122	s1_below_26	A141	A152	s1_below_2	A173	s1_below_2	A192	A201	1	0.01909	0.0374008	0.743429	0.0624763	0.137604	A32
A12	s3_15_24	A32	A41	s3_1906_2852	A61	A73	s1_below_2	A94	A101	s2_2_up	A123	s1_below_26	A143	A151	s1_below_2	A173	s1_below_2	A192	A201	1	0.0900834	0.0446478	0.658507	0.096518	0.110243	A32
A14	s4_24_30	A34	A43	s3_1906_2852	A61	A75	s3_3_up	A93	A101	s2_2_up	A123	s2_26_30	A143	A152	s2_2_up	A173	s1_below_2	A191	A201	0	0.0862491	0.00712457	0.367779	0.169418	0.369429	A34
A14	s3_15_24	A34	A43	s1_below_1262	A64	A73	s3_3_up	A93	A101	s2_2_up	A121	s5_45_up	A143	A152	s2_2_up	A173	s1_below_2	A191	A201	0	0.0103342	0.00512189	0.0755425	0.0110723	0.897929	A34
A14	s1_below_12	A32	A42	s2_1262_1906	A61	A75	s1_below_2	A93	A101	s2_2_up	A123	s1_below_26	A143	A152	s1_below_2	A173	s1_below_2	A191	A201	1	0.0129915	0.0708282	0.886362	0.0139194	0.0158989	A32
A11	s3_15_24	A34	A45	s1_below_1262	A61	A71	s2_2_3	A92	A101	s2_2_up	A124	s5_45_up	A143	A153	s2_2_up	A171	s2_2_up	A191	A201	0	0.0898622	0.0445381	0.109482	0.096281	0.659837	A34
A14	s1_below_12	A32	A49	s4_2852_4720	A61	A74	s1_below_2	A93	A101	s2_2_up	A121	s5_45_up	A143	A152	s1_below_2	A172	s1_below_2	A191	A201	1	0.364389	0.0602002	0.147982	0.130139	0.297291	A30
A12	s4_24_30	A32	A410	s5_4720_up	A61	A73	s2_2_3	A93	A102	s2_2_up	A123	s2_26_30	A141	A152	s2_2_up	A174	s1_below_2	A192	A201	1	0.0858224	0.168142	0.233178	0.280873	0.231984	A33
A11	s1_below_12	A34	A42	s2_1262_1906	A61	A71	s3_3_up	A93	A101	s2_2_up	A124	s4_36_45	A143	A153	s2_2_up	A174	s1_below_2	A192	A201	0	0.0239676	0.011879	0.0292004	0.0256796	0.909273	A34
A14	s4_24_30	A34	A45	s3_1906_2852	A61	A73	s3_3_up	A91	A101	s2_2_up	A121	s3_30_36	A143	A152	s2_2_up	A173	s1_below_2	A192	A201	0	0.0898622	0.0445381	0.109482	0.096281	0.659837	A34
A11	s1_below_12	A32	A42	s3_1906_2852	A61	A73	s3_3_up	A93	A101	s2_2_up	A121	s1_below_26	A143	A152	s1_below_2	A173	s1_below_2	A191	A201	1	0.0129915	0.0708282	0.886362	0.0139194	0.0158989	A32
A12	s2_12_15	A32	A43	s2_1262_1906	A65	A73	s2_2_3	A94	A101	s1_below_2	A121	s1_below_26	A143	A152	s1_below_2	A173	s1_below_2	A192	A201	1	0.0151686	0.00751797	0.942498	0.0162521	0.0185632	A32
A14	s1_below_12	A32	A45	s1_below_1262	A63	A74	s2_2_3	A94	A101	s2_2_up	A121	s1_below_26	A143	A151	s1_below_2	A172	s1_below_2	A191	A201	1	0.058165	0.0288281	0.779505	0.0623197	0.071182	A32
A14	s4_24_30	A34	A40	s2_1262_1906	A64	A75	s3_3_up	A92	A101	s2_2_up	A121	s4_36_45	A143	A152	s2_2_up	A173	s1_below_2	A192	A201	0	0.0170776	0.00846412	0.0208061	0.201272	0.75238	A34
A11	s5_30_up	A34	A45	s4_2852_4720	A61	A71	s3_3_up	A93	A102	s2_2_up	A123	s5_45_up	A143	A152	s2_2_up	A171	s1_below_2	A191	A201	0	0.0348482	0.0172717	0.254739	0.224024	0.469117	A34
A13	s2_12_15	A31	A49	s1_below_1262	A61	A72	s3_3_up	A92	A101	s1_below_2	A121	s2_26_30	A143	A152	s1_below_2	A171	s1_below_2	A191	A201	0	0.100347	0.54708	0.122255	0.107514	0.122804	A31
A14	s2_12_15	A32	A40	s2_1262_1906	A61	A75	s3_3_up	A93	A101	s2_2_up	A123	s4_36_45	A143	A152	s1_below_2	A174	s1_below_2	A192	A201	1	0.00709695	0.0211046	0.70036	0.0456233	0.225815	A32
A11	s2_12_15	A32	A42	s2_1262_1906	A61	A73	s2_2_3	A92	A102	s2_2_up	A122	s3_30_36	A143	A152	s1_below_2	A173	s1_below_2	A191	A201	1	0.012915	0.00640104	0.7238	0.0830253	0.173859	A32
A12	s3_15_24	A33	A410	s3_1906_2852	A61	A73	s2_2_3	A93	A101	s2_2_up	A123	s2_26_30	A141	A152	s2_2_up	A173	s1_below_2	A192	A201	0	0.0858224	0.168142	0.233178	0.280873	0.231984	A33
A14	s2_12_15	A32	A46	s1_below_1262	A61	A75	s3_3_up	A93	A101	s2_2_up	A123	s4_36_45	A141	A152	s1_below_2	A172	s2_2_up	A191	A201	1	0.0493656	0.0967162	0.804752	0.0269267	0.0222398	A32
A12	s5_30_up	A34	A42	s5_4720_up	A61	A73	s2_2_3	A92	A101	s2_2_up	A123	s3_30_36	A143	A152	s1_below_2	A174	s1_below_2	A192	A201	0	0.012915	0.00640104	0.7238	0.0830253	0.173859	A32
A14	s1_below_12	A34	A46	s1_below_1262	A65	A75	s3_3_up	A92	A101	s2_2_up	A122	s4_36_45	A143	A151	s2_2_up	A172	s1_below_2	A191	A201	0	0.0898622	0.0445381	0.109482	0.096281	0.659837	A34
A11	s5_30_up	A32	A40	s2_1262_1906	A61	A72	s3_3_up	A92	A101	s2_2_up	A123	s3_30_36	A143	A152	s1_below_2	A173	s1_below_2	A192	A201	1	0.0160482	0.0477236	0.899394	0.0171945	0.0196397	A32
A12	s1_below_12	A32	A43	s3_1906_2852	A61	A73	s2_2_3	A93	A103	s2_2_up	A121	s3_30_36	A143	A152	s1_below_2	A173	s1_below_2	A191	A201	1	0.00858887	0.0255413	0.84759	0.0552142	0.063066	A32
A13	s2_12_15	A32	A42	s2_1262_1906	A65	A75	s3_3_up	A92	A101	s2_2_up	A121	s5_45_up	A143	A152	s1_below_2	A174	s1_below_2	A192	A201	1	0.0209861	0.0104013	0.920445	0.0224851	0.0256826	A32
A12	s3_15_24	A33	A45	s2_1262_1906	A64	A73	s3_3_up	A94	A101	s2_2_up	A122	s5_45_up	A142	A152	s2_2_up	A173	s1_below_2	A191	A201	0	0.0520962	0.17011	0.0353861	0.710403	0.0320045	A33
A14	s5_30_up	A34	A41	s5_4720_up	A65	A73	s3_3_up	A93	A101	s2_2_up	A123	s3_30_36	A143	A152	s1_below_2	A174	s1_below_2	A192	A201	0	0.0129196	0.0064033	0.802757	0.0830546	0.0948656	A32
A14	s1_below_12	A32	A43	s1_below_1262	A61	A73	s3_3_up	A92	A101	s1_below_2	A121	s2_26_30	A143	A152	s1_below_2	A173	s1_below_2	A191	A201	1	0.00933485	0.0046266	0.807477	0.110018	0.0685436	A32
A14	s2_12_15	A30	A42	s3_1906_2852	A61	A75	s2_2_3	A93	A101	s2_2_up	A122	s3_30_36	A143	A152	s2_2_up	A173	s1_below_2	A191	A201	0	0.105866	0.008745	0.0214966	0.302474	0.561418	A34
A14	s4_24_30	A32	A41	s3_1906_2852	A61	A75	s3_3_up	A93	A101	s2_2_up	A123	s3_30_36	A143	A152	s1_below_2	A174	s1_below_2	A192	A201	1	0.0129196	0.0064033	0.802757	0.0830546	0.0948656	A32
A11	s4_24_30	A32	A40	s5_4720_up	A61	A74	s2_2_3	A93	A102	s2_2_up	A122	s3_30_36	A143	A152	s1_below_2	A173	s1_below_2	A192	A201	1	0.0496901	0.0492555	0.787005	0.0532393	0.0608104	A32
A14	s4_24_30	A32	A41	s3_1906_2852	A61	A72	s3_3_up	A92	A101	s1_below_2	A124	s2_26_30	A143	A152	s1_below_2	A174	s1_below_2	A192	A201	1	0.0240463	0.011918	0.761705	0.0257639	0.176567	A32
A11	s1_below_12	A34	A40	s4_2852_4720	A61	A73	s2_2_3	A93	A101	s2_2_up	A121	s4_36_45	A143	A151	s2_2_up	A173	s2_2_up	A191	A201	0	0.00769042	0.0419273	0.0562167	0.131836	0.76233	A34
A11	s2_12_15	A32	A41	s4_2852_4720	A61	A75	s3_3_up	A93	A101	s2_2_up	A124	s3_30_36	A143	A153	s1_below_2	A173	s1_below_2	A192	A201	1	0.0129196	0.0064033	0.802757	0.0830546	0.0948656	A32
A11	s1_below_12	A32	A44	s1_below_1262	A61	A72	s3_3_up	A92	A101	s1_below_2	A121	s2_26_30	A143	A152	s1_below_2	A173	s1_below_2	A191	A201	1	0.0736434	0.218998	0.538331	0.0789036	0.0901243	A32
A14	s3_15_24	A32	A43	s4_2852_4720	A61	A72	s3_3_up	A93	A101	s2_2_up	A123	s3_30_36	A143	A152	s1_below_2	A173	s1_below_2	A192	A201	1	0.00858887	0.0255413	0.84759	0.0552142	0.063066	A32
A11	s5_30_up	A32	A42	s4_2852_4720	A61	A73	s1_below_2	A93	A103	s2_2_up	A122	s4_36_45	A143	A152	s1_below_2	A173	s2_2_up	A191	A201	1	0.0115296	0.0342863	0.786623	0.0123531	0.155208	A32
A11	s3_15_24	A32	A40	s2_1262_1906	A61	A72	s2_2_3	A93	A101	s2_2_up	A121	s4_36_45	A143	A152	s1_below_2	A173	s1_below_2	A191	A201	1	0.00709695	0.0211046	0.70036	0.0456233	0.225815	A32
A12	s2_12_15	A32	A42	s4_2852_4720	A61	A72	s3_3_up	A92	A101	s1_below_2	A121	s3_30_36	A143	A151	s1_below_2	A174	s1_below_2	A191	A201	1	0.012915	0.00640104	0.7238	0.0830253	0.173859	A32
A12	s2_12_15	A32	A48	s1_below_1262	A65	A75	s3_3_up	A93	A101	s2_2_up	A122	s4_36_45	A143	A152	s2_2_up	A173	s1_below_2	A191	A201	1	0.0900834	0.0446478	0.658507	0.096518	0.110243	A32
A14	s3_15_24	A32	A49	s3_1906_2852	A61	A74	s3_3_up	A93	A101	s1_below_2	A123	s3_30_36	A142	A152	s2_2_up	A173	s1_below_2	A192	A201	1	0.01931	0.0630531	0.144278	0.702182	0.0711768	A33
A11	s4_24_30	A32	A41	s4_2852_4720	A61	A73	s3_3_up	A93	A103	s2_2_up	A124	s5_45_up	A141	A152	s1_below_2	A173	s2_2_up	A192	A201	1	0.0255844	0.300747	0.532927	0.0139551	0.126787	A32
A11	s4_24_30	A33	A43	s2_1262_1906	A61	A72	s3_3_up	A92	A101	s2_2_up	A123	s2_26_30	A143	A151	s1_below_2	A172	s1_below_2	A192	A201	0	0.00933485	0.0046266	0.807477	0.110018	0.0685436	A32
A14	s5_30_up	A33	A43	s5_4720_up	A65	A75	s3_3_up	A93	A101	s2_2_up	A123	s3_30_36	A141	A152	s2_2_up	A173	s2_2_up	A191	A201	0	0.129186	0.0421831	0.204747	0.129186	0.494698	A34
A14	s5_30_up	A33	A49	s3_1906_2852	A61	A73	s2_2_3	A92	A101	s2_2_up	A123	s2_26_30	A143	A152	s2_2_up	A173	s1_below_2	A192	A201	0	0.284268	0.0128083	0.188908	0.166131	0.347885	A34
A14	s4_24_30	A33	A41	s4_2852_4720	A61	A74	s3_3_up	A93	A101	s2_2_up	A123	s3_30_36	A143	A152	s2_2_up	A172	s1_below_2	A192	A201	0	0.0170856	0.00846807	0.124895	0.201366	0.648186	A34
A12	s4_24_30	A32	A43	s4_2852_4720	A62	A72	s3_3_up	A94	A101	s2_2_up	A123	s1_below_26	A143	A151	s1_below_2	A173	s1_below_2	A192	A201	1	0.0151686	0.00751797	0.942498	0.0162521	0.0185632	A32
A11	s1_below_12	A32	A46	s1_below_1262	A61	A72	s3_3_up	A92	A101	s2_2_up	A122	s1_below_26	A143	A152	s1_below_2	A173	s1_below_2	A191	A201	1	0.0388165	0.115431	0.75666	0.0415891	0.0475034	A32
